date,total_generation_mwh,renewable_generation_mwh,renewable_share_pct,wind_offshore_mwh,wind_onshore_mwh,wind_total_mwh,solar_mwh,wind_share_pct,solar_share_pct
2024-10-27,944294.0,500234.0,53.0,66195.0,204286.0,270481.0,84347.0,28.6,8.9
2024-10-28,1205174.0,609025.0,50.5,109671.0,270038.0,379709.0,88838.0,31.5,7.4
2024-10-29,1127798.0,401987.0,35.6,31045.0,141634.0,172679.0,85994.0,15.3,7.6
2024-10-30,1119317.0,370386.0,33.1,48775.0,114953.0,163728.0,63374.0,14.6,5.7
2024-10-31,1162933.0,537524.0,46.2,86684.0,258293.0,344977.0,45792.0,29.7,3.9
2024-11-01,1128153.0,701376.0,62.2,102663.0,398942.0,501604.0,63610.0,44.5,5.6
2024-11-02,879975.0,351900.0,40.0,29184.0,113937.0,143122.0,71585.0,16.3,8.1
2024-11-03,914272.0,419294.0,45.9,44813.0,109960.0,154774.0,129997.0,16.9,14.2
2024-11-04,1080128.0,336871.0,31.2,10786.0,99468.0,110254.0,86187.0,10.2,8.0
2024-11-05,1114031.0,327741.0,29.4,15375.0,91822.0,107196.0,75286.0,9.6,6.8
2024-11-06,1081653.0,198205.0,18.3,179.0,7214.0,7393.0,36512.0,0.7,3.4
2024-11-07,1115994.0,220220.0,19.7,14827.0,30061.0,44888.0,22467.0,4.0,2.0
2024-11-08,1278562.0,440289.0,34.4,92861.0,178954.0,271815.0,22070.0,21.3,1.7
2024-11-09,1057876.0,303746.0,28.7,36034.0,75846.0,111881.0,48775.0,10.6,4.6
2024-11-10,919648.0,234672.0,25.5,32794.0,28114.0,60909.0,33330.0,6.6,3.6
2024-11-11,1233777.0,430663.0,34.9,115054.0,145661.0,260715.0,27821.0,21.1,2.3
2024-11-12,1213672.0,322090.0,26.5,28060.0,114863.0,142923.0,30726.0,11.8,2.5
2024-11-13,1270420.0,340126.0,26.8,75463.0,95920.0,171383.0,21624.0,13.5,1.7
2024-11-14,1414068.0,568478.0,40.2,129442.0,266426.0,395868.0,31631.0,28.0,2.2
2024-11-15,1291480.0,462544.0,35.8,84311.0,202216.0,286527.0,35148.0,22.2,2.7
2024-11-16,1355842.0,782586.0,57.7,114047.0,480478.0,594525.0,48810.0,43.8,3.6
2024-11-17,1394856.0,979106.0,70.2,111464.0,688727.0,800190.0,41442.0,57.4,3.0
2024-11-18,1515900.0,887006.0,58.5,129162.0,563670.0,692832.0,53364.0,45.7,3.5
2024-11-19,1469925.0,714844.0,48.6,49662.0,501644.0,551305.0,22368.0,37.5,1.5
2024-11-20,1445458.0,764696.0,52.9,60365.0,511810.0,572175.0,48512.0,39.6,3.4
2024-11-21,1479058.0,711219.0,48.1,88029.0,433304.0,521333.0,43894.0,35.2,3.0
2024-11-22,1586604.0,928636.0,58.5,120042.0,623789.0,743831.0,38531.0,46.9,2.4
2024-11-23,1377503.0,955346.0,69.4,99948.0,656640.0,756588.0,56596.0,54.9,4.1
2024-11-24,1459551.0,1178134.0,80.7,123895.0,862320.0,986215.0,53030.0,67.6,3.6
2024-11-25,1515728.0,1039135.0,68.6,69448.0,764856.0,834304.0,62641.0,55.0,4.1
2024-11-26,1446587.0,746061.0,51.6,114280.0,428137.0,542417.0,56822.0,37.5,3.9
2024-11-27,1491575.0,836849.0,56.1,84294.0,543569.0,627864.0,61230.0,42.1,4.1
2024-11-28,1621389.0,1002100.0,61.8,85049.0,735384.0,820433.0,34457.0,50.6,2.1
2024-11-29,1230200.0,437495.0,35.6,67418.0,155148.0,222566.0,62157.0,18.1,5.1
2024-11-30,1317678.0,712606.0,54.1,104582.0,350588.0,455170.0,109064.0,34.5,8.3
2024-12-01,1178789.0,616686.0,52.3,78627.0,318087.0,396714.0,74638.0,33.7,6.3
2024-12-02,1432670.0,730504.0,51.0,107705.0,446116.0,553820.0,29315.0,38.7,2.0
2024-12-03,1416549.0,594252.0,42.0,99792.0,303757.0,403549.0,36937.0,28.5,2.6
2024-12-04,1264338.0,371004.0,29.3,40576.0,135297.0,175873.0,36174.0,13.9,2.9
2024-12-05,1506590.0,843560.0,56.0,95801.0,538355.0,634156.0,60282.0,42.1,4.0
2024-12-06,1507106.0,950390.0,63.1,88846.0,686607.0,775454.0,25480.0,51.5,1.7
2024-12-07,1249724.0,826910.0,66.2,113562.0,548064.0,661626.0,18726.0,52.9,1.5
2024-12-08,1111676.0,602447.0,54.2,114818.0,308970.0,423788.0,33497.0,38.1,3.0
2024-12-09,1488608.0,893976.0,60.1,139770.0,599982.0,739752.0,12306.0,49.7,0.8
2024-12-10,1368030.0,579935.0,42.4,64792.0,352367.0,417158.0,12940.0,30.5,0.9
2024-12-11,1160599.0,231304.0,19.9,19666.0,38672.0,58338.0,12986.0,5.0,1.1
2024-12-12,1140256.0,209775.0,18.4,19784.0,15052.0,34837.0,15431.0,3.1,1.4
2024-12-13,1206600.0,328046.0,27.2,25919.0,120411.0,146330.0,26562.0,12.1,2.2
2024-12-14,1285275.0,683192.0,53.2,109908.0,410271.0,520179.0,20081.0,40.5,1.6
2024-12-15,1455476.0,1064210.0,73.1,76324.0,826461.0,902785.0,24157.0,62.0,1.7
2024-12-16,1681217.0,1199484.0,71.3,58548.0,976938.0,1035486.0,25288.0,61.6,1.5
2024-12-17,1478920.0,814820.0,55.1,106062.0,537610.0,643672.0,27160.0,43.5,1.8
2024-12-18,1482042.0,1100212.0,74.2,106678.0,819207.0,925885.0,32798.0,62.5,2.2
2024-12-19,1538841.0,1176116.0,76.4,112733.0,900564.0,1013297.0,19795.0,65.8,1.3
2024-12-20,1482479.0,1047514.0,70.7,124784.0,735492.0,860276.0,39862.0,58.0,2.7
2024-12-21,1455635.0,1181787.0,81.2,124076.0,885490.0,1009566.0,30223.0,69.4,2.1
2024-12-22,1267096.0,976576.0,77.1,123282.0,687032.0,810314.0,21553.0,64.0,1.7
2024-12-23,1326517.0,941200.0,71.0,110258.0,650692.0,760950.0,31522.0,57.4,2.4
2024-12-24,1028281.0,487427.0,47.4,64910.0,240549.0,305459.0,33799.0,29.7,3.3
2024-12-25,924823.0,405628.0,43.9,59713.0,151025.0,210738.0,48980.0,22.8,5.3
2024-12-26,923372.0,301435.0,32.6,26821.0,76459.0,103280.0,52247.0,11.2,5.7
2024-12-27,1003551.0,256860.0,25.6,2941.0,46422.0,49363.0,61206.0,4.9,6.1
2024-12-28,987061.0,261503.0,26.5,22348.0,31442.0,53790.0,61088.0,5.4,6.2
2024-12-29,1169866.0,536781.0,45.9,97298.0,257394.0,354693.0,39719.0,30.3,3.4
2024-12-30,1396368.0,760966.0,54.5,61187.0,534347.0,595534.0,22928.0,42.6,1.6
2024-12-31,1315636.0,789875.0,60.0,69337.0,529023.0,598360.0,49085.0,45.5,3.7
2025-01-01,1437062.0,1158482.0,80.6,68182.0,904261.0,972443.0,56781.0,67.7,4.0
2025-01-02,1367472.0,802920.0,58.7,131287.0,506116.0,637402.0,29471.0,46.6,2.2
2025-01-03,1514692.0,940971.0,62.1,96850.0,678719.0,775568.0,30356.0,51.2,2.0
2025-01-04,1161746.0,483498.0,41.6,56390.0,259668.0,316057.0,27526.0,27.2,2.4
2025-01-05,1186401.0,749066.0,63.1,107471.0,494996.0,602467.0,9092.0,50.8,0.8
2025-01-06,1526964.0,1221009.0,80.0,110000.0,935618.0,1045618.0,40295.0,68.5,2.6
2025-01-07,1595669.0,1152849.0,72.2,92783.0,869129.0,961912.0,47116.0,60.3,3.0
2025-01-08,1536224.0,844401.0,55.0,92284.0,571546.0,663830.0,32787.0,43.2,2.1
2025-01-09,1396396.0,613607.0,43.9,49488.0,380266.0,429754.0,30078.0,30.8,2.2
2025-01-10,1501242.0,808508.0,53.9,94535.0,521278.0,615814.0,40318.0,41.0,2.7
2025-01-11,1399089.0,764111.0,54.6,57246.0,507008.0,564254.0,51872.0,40.3,3.7
2025-01-12,1159105.0,494585.0,42.7,24255.0,255122.0,279376.0,64978.0,24.1,5.6
2025-01-13,1349033.0,522557.0,38.7,105549.0,179902.0,285452.0,83648.0,21.2,6.2
2025-01-14,1635839.0,801984.0,49.0,140256.0,437205.0,577460.0,68972.0,35.3,4.2
2025-01-15,1316736.0,365353.0,27.7,27973.0,153305.0,181278.0,22816.0,13.8,1.7
2025-01-16,1280302.0,412239.0,32.2,94357.0,115135.0,209492.0,45649.0,16.4,3.6
2025-01-17,1227132.0,347647.0,28.3,90572.0,62177.0,152749.0,34000.0,12.4,2.8
2025-01-18,1100376.0,308008.0,28.0,20504.0,61516.0,82021.0,70784.0,7.5,6.4
2025-01-19,1120836.0,393700.0,35.1,5009.0,130763.0,135772.0,107347.0,12.1,9.6
2025-01-20,1253281.0,358136.0,28.6,26526.0,93392.0,119918.0,76330.0,9.6,6.1
2025-01-21,1348015.0,402650.0,29.9,101733.0,66455.0,168188.0,72234.0,12.5,5.4
2025-01-22,1433488.0,543721.0,37.9,34275.0,287858.0,322133.0,65603.0,22.5,4.6
2025-01-23,1580035.0,922981.0,58.4,103468.0,642017.0,745485.0,33519.0,47.2,2.1
2025-01-24,1570853.0,1107586.0,70.5,124716.0,779479.0,904196.0,62505.0,57.6,4.0
2025-01-25,1251285.0,766062.0,61.2,107712.0,460466.0,568178.0,53976.0,45.4,4.3
2025-01-26,1097831.0,609147.0,55.5,56047.0,354777.0,410824.0,54018.0,37.4,4.9
2025-01-27,1514403.0,1105336.0,73.0,129650.0,785890.0,915540.0,45989.0,60.5,3.0
2025-01-28,1382043.0,808716.0,58.5,126830.0,484716.0,611547.0,44580.0,44.2,3.2
2025-01-29,1508207.0,967841.0,64.2,100070.0,648856.0,748926.0,66163.0,49.7,4.4
2025-01-30,1317802.0,595362.0,45.2,102114.0,268692.0,370806.0,69636.0,28.1,5.3
2025-01-31,1361489.0,609010.0,44.7,61684.0,304805.0,366490.0,89026.0,26.9,6.5
2025-02-01,1097046.0,384810.0,35.1,7928.0,100842.0,108770.0,124061.0,9.9,11.3
2025-02-02,1027841.0,340499.0,33.1,17128.0,46868.0,63996.0,126384.0,6.2,12.3
2025-02-03,1192985.0,351426.0,29.5,36594.0,50421.0,87015.0,108915.0,7.3,9.1
2025-02-04,1352283.0,531984.0,39.3,115574.0,167005.0,282579.0,94755.0,20.9,7.0
2025-02-05,1381050.0,536076.0,38.8,84552.0,228640.0,313192.0,71152.0,22.7,5.2
2025-02-06,1289984.0,405249.0,31.4,50375.0,164032.0,214406.0,40593.0,16.6,3.1
2025-02-07,1700941.0,1016336.0,59.8,150507.0,649838.0,800346.0,72696.0,47.1,4.3
2025-02-08,1427132.0,813751.0,57.0,123992.0,388102.0,512094.0,154276.0,35.9,10.8
2025-02-09,1257134.0,579153.0,46.1,105202.0,206922.0,312124.0,122206.0,24.8,9.7
2025-02-10,1587148.0,848479.0,53.5,140019.0,478045.0,618064.0,85127.0,38.9,5.4
2025-02-11,1624540.0,849925.0,52.3,103630.0,525245.0,628875.0,71124.0,38.7,4.4
2025-02-12,1482421.0,623760.0,42.1,141826.0,267747.0,409573.0,62317.0,27.6,4.2
2025-02-13,1321280.0,397489.0,30.1,76237.0,131958.0,208196.0,28449.0,15.8,2.2
2025-02-14,1224594.0,291485.0,23.8,20530.0,81256.0,101786.0,27663.0,8.3,2.3
2025-02-15,1082538.0,265836.0,24.6,18585.0,31010.0,49594.0,60230.0,4.6,5.6
2025-02-16,1200483.0,486043.0,40.5,57800.0,183402.0,241202.0,97200.0,20.1,8.1
2025-02-17,1364118.0,453613.0,33.3,18781.0,97958.0,116739.0,186219.0,8.6,13.7
2025-02-18,1452648.0,627861.0,43.2,55956.0,211343.0,267299.0,211396.0,18.4,14.6
2025-02-19,1662417.0,958143.0,57.6,132232.0,466425.0,598657.0,212098.0,36.0,12.8
2025-02-20,1551316.0,833950.0,53.8,147046.0,409024.0,556070.0,130990.0,35.8,8.4
2025-02-21,1411118.0,843444.0,59.8,144320.0,395186.0,539506.0,159385.0,38.2,11.3
2025-02-22,1311051.0,877652.0,66.9,128187.0,463761.0,591948.0,141190.0,45.2,10.8
2025-02-23,1106119.0,647616.0,58.5,99661.0,268334.0,367995.0,137532.0,33.3,12.4
2025-02-24,1459072.0,971047.0,66.6,145863.0,569690.0,715553.0,116136.0,49.0,8.0
2025-02-25,1226262.0,442830.0,36.1,47869.0,137178.0,185046.0,112589.0,15.1,9.2
2025-02-26,1252696.0,408286.0,32.6,18504.0,179164.0,197668.0,65861.0,15.8,5.3
2025-02-27,1311255.0,491978.0,37.5,37906.0,200828.0,238734.0,111053.0,18.2,8.5
2025-02-28,1243742.0,388294.0,31.2,33346.0,127181.0,160527.0,87050.0,12.9,7.0
2025-03-01,1099035.0,387510.0,35.3,24356.0,109210.0,133566.0,113459.0,12.2,10.3
2025-03-02,1211127.0,638022.0,52.7,88687.0,175953.0,264640.0,233790.0,21.9,19.3
2025-03-03,1419581.0,758138.0,53.4,123689.0,223292.0,346981.0,271226.0,24.4,19.1
2025-03-04,1367662.0,728669.0,53.3,118209.0,209951.0,328160.0,261328.0,24.0,19.1
2025-03-05,1468371.0,903136.0,61.5,140210.0,350217.0,490426.0,275759.0,33.4,18.8
2025-03-06,1300265.0,736605.0,56.7,90135.0,226419.0,316554.0,280978.0,24.3,21.6
2025-03-07,1178336.0,573536.0,48.7,37171.0,120764.0,157936.0,276952.0,13.4,23.5
2025-03-08,1084923.0,616123.0,56.8,37260.0,167916.0,205175.0,276344.0,18.9,25.5
2025-03-09,1039881.0,607774.0,58.4,65178.0,135498.0,200676.0,274183.0,19.3,26.4
2025-03-10,1064956.0,429941.0,40.4,25068.0,76652.0,101721.0,195868.0,9.6,18.4
2025-03-11,1149416.0,405572.0,35.3,38408.0,76864.0,115272.0,156306.0,10.0,13.6
2025-03-12,1119694.0,328703.0,29.4,24641.0,76839.0,101480.0,90916.0,9.1,8.1
2025-03-13,1165986.0,377993.0,32.4,55748.0,69254.0,125002.0,114236.0,10.7,9.8
2025-03-14,1161402.0,403544.0,34.7,50082.0,94834.0,144916.0,117653.0,12.5,10.1
2025-03-15,1108029.0,600443.0,54.2,20636.0,285356.0,305992.0,158577.0,27.6,14.3
2025-03-16,1146809.0,658828.0,57.4,65016.0,228096.0,293111.0,232471.0,25.6,20.3
2025-03-17,1338930.0,761719.0,56.9,62886.0,296245.0,359131.0,268308.0,26.8,20.0
2025-03-18,1305881.0,696267.0,53.3,23344.0,198122.0,221465.0,339753.0,17.0,26.0
2025-03-19,1258668.0,586275.0,46.6,14109.0,102240.0,116348.0,334206.0,9.2,26.6
2025-03-20,1250475.0,567377.0,45.4,16761.0,103120.0,119881.0,312618.0,9.6,25.0
2025-03-21,1299178.0,843491.0,64.9,77071.0,339131.0,416202.0,295732.0,32.0,22.8
2025-03-22,1373651.0,1077206.0,78.4,72428.0,614614.0,687042.0,260513.0,50.0,19.0
2025-03-23,1103878.0,703451.0,63.7,110748.0,276992.0,387740.0,183686.0,35.1,16.6
2025-03-24,1140015.0,372638.0,32.7,10982.0,50118.0,61100.0,177996.0,5.4,15.6
2025-03-25,1247564.0,583298.0,46.8,84571.0,166926.0,251498.0,197588.0,20.2,15.8
2025-03-26,1246707.0,517371.0,41.5,61578.0,210492.0,272070.0,110777.0,21.8,8.9
2025-03-27,1221357.0,587135.0,48.1,101140.0,102524.0,203664.0,252725.0,16.7,20.7
2025-03-28,1266251.0,691502.0,54.6,77941.0,147350.0,225291.0,333176.0,17.8,26.3
2025-03-29,1055914.0,611779.0,57.9,39464.0,240728.0,280192.0,199315.0,26.5,18.9
2025-03-30,1249814.0,1001087.0,80.1,72106.0,648926.0,721032.0,154325.0,57.7,12.3
2025-03-31,1264238.0,714436.0,56.5,59466.0,367050.0,426517.0,155545.0,33.7,12.3
2025-04-01,1258804.0,710062.0,56.4,21156.0,287476.0,308631.0,269970.0,24.5,21.4
2025-04-02,1384252.0,966837.0,69.8,68540.0,446878.0,515418.0,322822.0,37.2,23.3
2025-04-03,1293878.0,813746.0,62.9,46248.0,269296.0,315544.0,368876.0,24.4,28.5
2025-04-04,1180257.0,645913.0,54.7,30977.0,114145.0,145122.0,370820.0,12.3,31.4
2025-04-05,1122773.0,832712.0,74.2,62732.0,317465.0,380197.0,326260.0,33.9,29.1
2025-04-06,1038430.0,754143.0,72.6,32876.0,240948.0,273823.0,355100.0,26.4,34.2
2025-04-07,1204861.0,662411.0,55.0,20228.0,159718.0,179945.0,355954.0,14.9,29.5
2025-04-08,1148984.0,543395.0,47.3,2013.0,62124.0,64137.0,348352.0,5.6,30.3
2025-04-09,1197702.0,651012.0,54.4,64938.0,165311.0,230250.0,290773.0,19.2,24.3
2025-04-10,1253936.0,707558.0,56.4,58717.0,225524.0,284241.0,293472.0,22.7,23.4
2025-04-11,1373109.0,910515.0,66.3,51841.0,403651.0,455492.0,321994.0,33.2,23.4
2025-04-12,1054955.0,677638.0,64.2,39860.0,140242.0,180103.0,366719.0,17.1,34.8
2025-04-13,1151638.0,856468.0,74.4,94471.0,431157.0,525628.0,201454.0,45.6,17.5
2025-04-14,1155233.0,600224.0,52.0,34496.0,127183.0,161679.0,303543.0,14.0,26.3
2025-04-15,1381316.0,904000.0,65.4,98528.0,412083.0,510611.0,260386.0,37.0,18.9
2025-04-16,1157301.0,631598.0,54.6,33681.0,191055.0,224736.0,271590.0,19.4,23.5
2025-04-17,1239079.0,684495.0,55.2,39889.0,341716.0,381606.0,162966.0,30.8,13.2
2025-04-18,945540.0,468608.0,49.6,34878.0,204732.0,239610.0,90706.0,25.3,9.6
2025-04-19,869646.0,521671.0,60.0,39415.0,71022.0,110437.0,273892.0,12.7,31.5
2025-04-20,876961.0,571559.0,65.2,21614.0,101092.0,122706.0,315270.0,14.0,36.0
2025-04-21,815813.0,442764.0,54.3,2752.0,67840.0,70592.0,239730.0,8.7,29.4
2025-04-22,1005550.0,466627.0,46.4,3932.0,72592.0,76524.0,254612.0,7.6,25.3
2025-04-23,1078044.0,512611.0,47.6,25678.0,81694.0,107372.0,269962.0,10.0,25.0
2025-04-24,1049774.0,534507.0,50.9,49004.0,180297.0,229301.0,164951.0,21.8,15.7
2025-04-25,957203.0,484890.0,50.7,7054.0,127746.0,134800.0,202338.0,14.1,21.1
2025-04-26,1032206.0,738950.0,71.6,11538.0,228457.0,239995.0,347937.0,23.3,33.7
2025-04-27,1005623.0,743221.0,73.9,33564.0,181110.0,214673.0,382400.0,21.3,38.0
2025-04-28,1081208.0,625288.0,57.8,15669.0,47778.0,63447.0,412575.0,5.9,38.2
2025-04-29,1117860.0,658910.0,58.9,20360.0,87001.0,107362.0,402054.0,9.6,36.0
2025-04-30,1058562.0,611250.0,57.7,14121.0,55831.0,69952.0,403549.0,6.6,38.1
2025-05-01,913573.0,598208.0,65.5,9210.0,65283.0,74493.0,395094.0,8.2,43.2
2025-05-02,1008198.0,738209.0,73.2,43074.0,208064.0,251138.0,355498.0,24.9,35.3
2025-05-03,900770.0,649068.0,72.1,65942.0,207478.0,273420.0,243920.0,30.4,27.1
2025-05-04,1025312.0,794485.0,77.5,98710.0,350948.0,449658.0,213836.0,43.9,20.9
2025-05-05,1059265.0,699680.0,66.1,63038.0,237291.0,300329.0,259846.0,28.4,24.5
2025-05-06,1151364.0,775618.0,67.4,81533.0,204330.0,285862.0,345739.0,24.8,30.0
2025-05-07,1115749.0,664324.0,59.5,26477.0,167944.0,194420.0,325819.0,17.4,29.2
2025-05-08,1096827.0,643870.0,58.7,14476.0,175375.0,189851.0,309428.0,17.3,28.2
2025-05-09,1118721.0,700924.0,62.7,13023.0,131339.0,144362.0,415646.0,12.9,37.2
2025-05-10,959999.0,654519.0,68.2,6749.0,112672.0,119421.0,400205.0,12.4,41.7
2025-05-11,1023447.0,785109.0,76.7,42860.0,204596.0,247457.0,406994.0,24.2,39.8
2025-05-12,1262966.0,945038.0,74.8,92347.0,282598.0,374946.0,437928.0,29.7,34.7
2025-05-13,1171397.0,754149.0,64.4,45296.0,137506.0,182802.0,438600.0,15.6,37.4
2025-05-14,1193962.0,828182.0,69.4,57561.0,227187.0,284748.0,413062.0,23.8,34.6
2025-05-15,1252690.0,897274.0,71.6,68439.0,332218.0,400657.0,366984.0,32.0,29.3
2025-05-16,1154792.0,799693.0,69.2,69110.0,258890.0,328001.0,340333.0,28.4,29.5
2025-05-17,1043005.0,754994.0,72.4,49600.0,278387.0,327987.0,298016.0,31.4,28.6
2025-05-18,967319.0,675754.0,69.9,31171.0,220120.0,251290.0,295843.0,26.0,30.6
2025-05-19,1064247.0,613569.0,57.7,18615.0,112628.0,131243.0,352631.0,12.3,33.1
2025-05-20,1130385.0,666385.0,59.0,52793.0,94077.0,146870.0,388610.0,13.0,34.4
2025-05-21,1332122.0,917904.0,68.9,107663.0,354965.0,462628.0,325846.0,34.7,24.5
2025-05-22,1371730.0,974578.0,71.0,107529.0,471352.0,578882.0,261700.0,42.2,19.1
2025-05-23,1246036.0,894928.0,71.8,97709.0,325901.0,423610.0,332142.0,34.0,26.7
2025-05-24,1103417.0,857267.0,77.7,72222.0,317384.0,389606.0,333223.0,35.3,30.2
2025-05-25,1061749.0,848240.0,79.9,114515.0,442297.0,556812.0,163809.0,52.4,15.4
2025-05-26,1155801.0,837100.0,72.4,94393.0,281069.0,375462.0,325923.0,32.5,28.2
2025-05-27,1258920.0,939000.0,74.6,77708.0,471424.0,549133.0,252952.0,43.6,20.1
2025-05-28,1233553.0,895373.0,72.6,32068.0,537976.0,570045.0,186610.0,46.2,15.1
2025-05-29,1023227.0,760761.0,74.3,77738.0,242104.0,319842.0,297414.0,31.3,29.1
2025-05-30,1210927.0,957587.0,79.1,114781.0,341002.0,455784.0,359505.0,37.6,29.7
2025-05-31,892620.0,592506.0,66.4,15099.0,63704.0,78804.0,373985.0,8.8,41.9
2025-06-01,947501.0,723776.0,76.4,49641.0,256154.0,305795.0,282584.0,32.3,29.8
2025-06-02,1027646.0,641644.0,62.4,63616.0,161204.0,224820.0,270886.0,21.9,26.4
2025-06-03,1114687.0,762498.0,68.4,87302.0,163446.0,250748.0,364610.0,22.5,32.7
2025-06-04,1093968.0,779996.0,71.3,91725.0,290754.0,382479.0,250031.0,35.0,22.9
2025-06-05,1120386.0,805240.0,71.9,74561.0,327393.0,401954.0,252830.0,35.9,22.6
2025-06-06,1355980.0,1122353.0,82.8,93322.0,606585.0,699907.0,276174.0,51.6,20.4
2025-06-07,969386.0,716505.0,73.9,19864.0,323864.0,343728.0,224722.0,35.5,23.2
2025-06-08,1129716.0,946622.0,83.8,36655.0,527526.0,564181.0,241622.0,49.9,21.4
2025-06-09,1071239.0,839125.0,78.3,59841.0,272130.0,331971.0,360182.0,31.0,33.6
2025-06-10,1244360.0,995752.0,80.0,127123.0,458400.0,585522.0,266028.0,47.1,21.4
2025-06-11,1164639.0,850870.0,73.1,42524.0,249906.0,292430.0,412606.0,25.1,35.4
2025-06-12,1218053.0,917899.0,75.4,54192.0,263052.0,317244.0,456032.0,26.0,37.4
2025-06-13,1347554.0,1055490.0,78.3,86400.0,368382.0,454782.0,459016.0,33.7,34.1
2025-06-14,1159102.0,915096.0,78.9,74290.0,282424.0,356715.0,419659.0,30.8,36.2
2025-06-15,902078.0,644618.0,71.5,40914.0,193873.0,234787.0,271101.0,26.0,30.1
2025-06-16,1149832.0,775547.0,67.4,57251.0,236320.0,293571.0,334467.0,25.5,29.1
2025-06-17,1130184.0,708703.0,62.7,58219.0,65509.0,123728.0,437433.0,10.9,38.7
2025-06-18,1172850.0,734493.0,62.6,36731.0,130184.0,166916.0,421464.0,14.2,35.9
2025-06-19,1151726.0,849718.0,73.8,45394.0,242334.0,287728.0,422383.0,25.0,36.7
2025-06-20,1045561.0,729622.0,69.8,10059.0,99804.0,109862.0,477677.0,10.5,45.7
2025-06-21,968910.0,659260.0,68.0,16023.0,61295.0,77318.0,442377.0,8.0,45.7
2025-06-22,998421.0,764406.0,76.6,57306.0,172046.0,229351.0,403751.0,23.0,40.4
2025-06-23,1368740.0,1105895.0,80.8,76476.0,595227.0,671702.0,301413.0,49.1,22.0
2025-06-24,1426953.0,1137393.0,79.7,98480.0,569463.0,667943.0,336602.0,46.8,23.6
2025-06-25,1340570.0,940610.0,70.2,43150.0,372383.0,415534.0,386997.0,31.0,28.9
2025-06-26,1205806.0,810933.0,67.3,49668.0,328058.0,377726.0,295893.0,31.3,24.5
2025-06-27,1248920.0,867348.0,69.4,97144.0,388984.0,486128.0,242821.0,38.9,19.4
2025-06-28,1157896.0,919501.0,79.4,115999.0,296684.0,412682.0,376860.0,35.6,32.5
2025-06-29,1099764.0,847537.0,77.1,60528.0,264955.0,325483.0,394228.0,29.6,35.8
2025-06-30,1169957.0,721286.0,61.7,24506.0,108190.0,132697.0,453662.0,11.3,38.8
2025-07-01,1222192.0,711935.0,58.3,36228.0,106144.0,142373.0,434800.0,11.6,35.6
2025-07-02,1247295.0,770235.0,61.8,45342.0,182110.0,227452.0,411115.0,18.2,33.0
2025-07-03,1254489.0,840767.0,67.0,61571.0,322312.0,383884.0,320529.0,30.6,25.6
2025-07-04,1162552.0,727267.0,62.6,77063.0,106478.0,183541.0,410020.0,15.8,35.3
2025-07-05,1166390.0,889956.0,76.3,97329.0,303833.0,401161.0,358225.0,34.4,30.7
2025-07-06,984205.0,681664.0,69.3,41754.0,264826.0,306580.0,243698.0,31.2,24.8
2025-07-07,1094548.0,653881.0,59.7,77294.0,198107.0,275401.0,243270.0,25.2,22.2
2025-07-08,1187362.0,796476.0,67.1,88459.0,297500.0,385959.0,272651.0,32.5,23.0
2025-07-09,1135552.0,701326.0,61.8,23915.0,255389.0,279304.0,278965.0,24.6,24.6
2025-07-10,1082084.0,627048.0,57.9,19674.0,110846.0,130520.0,356525.0,12.1,32.9
2025-07-11,1111462.0,704645.0,63.4,44652.0,201888.0,246540.0,322149.0,22.2,29.0
2025-07-12,923540.0,631783.0,68.4,67284.0,182220.0,249505.0,248431.0,27.0,26.9
2025-07-13,875654.0,559259.0,63.9,35055.0,74580.0,109635.0,318488.0,12.5,36.4
2025-07-14,1011866.0,537125.0,53.1,4851.0,118134.0,122984.0,282545.0,12.2,27.9
2025-07-15,1077666.0,647676.0,60.1,40882.0,203411.0,244293.0,271871.0,22.7,25.2
2025-07-16,1117520.0,632399.0,56.6,28422.0,210363.0,238784.0,258424.0,21.4,23.1
2025-07-17,1205726.0,725389.0,60.2,64024.0,264078.0,328103.0,256549.0,27.2,21.3
2025-07-18,1052546.0,510520.0,48.5,3358.0,35694.0,39053.0,330089.0,3.7,31.4
2025-07-19,1021247.0,674423.0,66.0,28096.0,114161.0,142257.0,395945.0,13.9,38.8
2025-07-20,986466.0,680083.0,68.9,49196.0,149535.0,198731.0,346511.0,20.1,35.1
2025-07-21,1002049.0,504830.0,50.4,27087.0,171348.0,198435.0,162924.0,19.8,16.3
2025-07-22,1166601.0,788522.0,67.6,29915.0,353116.0,383031.0,256372.0,32.8,22.0
2025-07-23,1345709.0,970173.0,72.1,85497.0,449334.0,534831.0,286726.0,39.7,21.3
2025-07-24,1044012.0,482509.0,46.2,23638.0,72477.0,96115.0,240660.0,9.2,23.1
2025-07-25,1020639.0,531770.0,52.1,33619.0,94831.0,128450.0,255492.0,12.6,25.0
2025-07-26,874200.0,463409.0,53.0,19075.0,48630.0,67706.0,244360.0,7.7,28.0
2025-07-27,800344.0,504778.0,63.1,25045.0,85945.0,110990.0,242726.0,13.9,30.3
2025-07-28,1014888.0,707763.0,69.7,47716.0,273165.0,320881.0,232298.0,31.6,22.9
2025-07-29,1158247.0,852685.0,73.6,111702.0,292571.0,404273.0,297592.0,34.9,25.7
2025-07-30,1143444.0,821581.0,71.9,134429.0,287500.0,421929.0,249141.0,36.9,21.8
2025-07-31,1125957.0,807701.0,71.7,89076.0,337275.0,426351.0,227281.0,37.9,20.2
